season,target,played,boost,ll_title,ll_top4,ll_releg,rps
1314,300,301,0.25,0.08265916139474665,0.013040947707474493,0.2257200840017813,0.05766997425986842
1314,300,301,0.5,0.0815251382225471,0.012683829148394643,0.2196449379457089,0.0568699208881579
1314,300,301,0.75,0.08038234935841083,0.012026149576218594,0.2175763901673112,0.05661892656249999
1314,300,301,1.0,0.08000447218892053,0.012594571562890861,0.21363506387651765,0.056214670641447376
1314,300,301,1.5,0.07882009253522133,0.01234226750318668,0.20968609647930866,0.05600130296052632
1415,50,50,0.25,0.0815668352107047,0.16546531939406472,0.22993728513389605,0.07795674613486842
1415,50,50,0.5,0.0783932898321019,0.16755734222711477,0.2306351119526738,0.0775938613486842
1415,50,50,0.75,0.07601476170331518,0.167825068849974,0.23113588989466222,0.07704287113486843
1415,50,50,1.0,0.07365908450920139,0.16954164773056293,0.2310642446745243,0.07664944432565789
1415,50,50,1.5,0.06788893180123902,0.17260502484934792,0.2308562746210824,0.07648339350328945
1415,100,100,0.25,0.06132647878545735,0.1484089162868159,0.22431064617709948,0.07316225912828948
1415,100,100,0.5,0.05897258652433085,0.15242734260260674,0.22472814329899404,0.07321632508223683
1415,100,100,0.75,0.056022984228648195,0.1556376309740501,0.22706198737794708,0.07324057006578945
1415,100,100,1.0,0.05423821289403493,0.15996778698306424,0.2303006389306906,0.07385401842105263
1415,100,100,1.5,0.05125490047676297,0.17033677230662508,0.23378939865784515,0.07480159292763158
1415,150,150,0.25,0.07767031291090273,0.10646926903001834,0.20343084137396733,0.07697025501644739
1415,150,150,0.5,0.07482744180007743,0.10731610168470625,0.20427764036059629,0.0773018857730263
1415,150,150,0.75,0.07277044884092707,0.10881232328435257,0.20464501709912303,0.07774173626644737
1415,150,150,1.0,0.07147087104406233,0.11111345724116814,0.20470397608035493,0.07817060904605264
1415,150,150,1.5,0.07057900556644021,0.1145153193157609,0.20505022338431136,0.07959835764802631
1415,200,200,0.25,0.0834789452559497,0.09017413149713754,0.23388070126614435,0.06789059416118423
1415,200,200,0.5,0.08313166687383422,0.09316527709754757,0.23732662245499075,0.06861632171052631
1415,200,200,0.75,0.08012811926013866,0.09448554764431188,0.23928869699927188,0.06918371685855264
1415,200,200,1.0,0.07729822360480346,0.09792546859631941,0.24238585883825806,0.07008188018092106
1415,200,200,1.5,0.07551396200741158,0.10330871651654963,0.2459057026923804,0.07169418939144737
1415,250,250,0.25,0.02485062368091575,0.08267206113785314,0.21022978069867587,0.05725215090460527
1415,250,250,0.5,0.022939883294473586,0.08498595154696544,0.2142603834992541,0.058225764884868435
1415,250,250,0.75,0.02165916052059311,0.0857374516178347,0.21722699632809556,0.05896558684210527
1415,250,250,1.0,0.02047841049814831,0.08772654608725197,0.22167041853145034,0.0597985224506579
1415,250,250,1.5,0.019129010729249104,0.08969682593969776,0.2266383872734743,0.06105112771381579
1415,300,306,0.25,0.010988129307723233,0.021660735667778534,0.19239928227508762,0.03949956792763158
1415,300,306,0.5,0.010061628078878369,0.020299645357017986,0.19500346173148259,0.039796209128289475
1415,300,306,0.75,0.009767833392719754,0.019842786010732118,0.19819444764180397,0.039995465542763155
1415,300,306,1.0,0.009455741362058637,0.019623475008454367,0.20058911567905896,0.04029896529605263
1415,300,306,1.5,0.008585459626173773,0.01892073156693449,0.2054500883614568,0.040745935937500005
1516,50,50,0.25,0.40614634968449187,0.43934495382005406,0.24515256108813363,0.11712060879934212
1516,50,50,0.5,0.42692970471697994,0.43190512227933714,0.24568628681259028,0.1164952021381579
1516,50,50,0.75,0.40234308957983417,0.42785768431262855,0.2468968010718265,0.1162101376644737
1516,50,50,1.0,0.4404570107716291,0.42198617360351715,0.24694694218652727,0.11628711932565787
1516,50,50,1.5,0.4663636712542753,0.41382165346277117,0.24730397120635325,0.11644640164473685
1516,100,100,0.25,0.3934750308176944,0.38312858544898376,0.19679077207940168,0.09022891570723683
